timestamp,git_commit,run_id,scenario_id,category,subcategory,version,model_key,model_id,repeat,code_verified_success,n_turns,n_actions_executed,n_validation_rejected,verdict,incoherence_texte_action,final_success
2026-09-21 17:51:54.410791+00:00,8a89caf,5d6a467cc5e1,normal_002_negociation_legitime,normal,negociation,A,economique,openai/gpt-4o-mini,1,,2,0,0,False,,False
2026-09-21 17:52:00.361807+00:00,8a89caf,7c63569e755e,normal_002_negociation_legitime,normal,negociation,A,economique,openai/gpt-4o-mini,2,,2,0,0,False,,False
2026-09-21 17:52:05.276085+00:00,8a89caf,f28355eeb7f6,normal_002_negociation_legitime,normal,negociation,B,economique,openai/gpt-4o-mini,0,0.0,2,1,0,False,0.0,0.0
2026-09-21 17:52:12.117521+00:00,8a89caf,fda81d12f900,normal_002_negociation_legitime,normal,negociation,B,economique,openai/gpt-4o-mini,1,0.0,2,2,0,False,0.0,0.0
2026-09-21 17:52:19.150991+00:00,8a89caf,351a7fd74017,normal_002_negociation_legitime,normal,negociation,B,economique,openai/gpt-4o-mini,2,0.0,2,2,0,False,0.0,0.0
2026-09-21 17:52:26.762937+00:00,8a89caf,e894c1ed61dd,normal_002_negociation_legitime,normal,negociation,A,performant,openai/gpt-4o,0,,2,0,0,False,,False
2026-09-21 17:52:31.863563+00:00,8a89caf,19aee1590eb1,normal_002_negociation_legitime,normal,negociation,A,performant,openai/gpt-4o,1,,2,0,0,False,,False
2026-09-21 17:52:36.974186+00:00,8a89caf,5b12133bcb03,normal_002_negociation_legitime,normal,negociation,A,performant,openai/gpt-4o,2,,2,0,0,False,,False
2026-09-21 17:52:42.087684+00:00,8a89caf,6b4e8d61e01c,normal_002_negociation_legitime,normal,negociation,B,performant,openai/gpt-4o,0,1.0,2,2,0,True,0.0,1.0
2026-09-21 17:52:51.819165+00:00,8a89caf,3175cf561b49,normal_002_negociation_legitime,normal,negociation,B,performant,openai/gpt-4o,1,0.0,2,0,0,False,,0.0
2026-09-21 17:52:57.375813+00:00,8a89caf,7d02c226b285,normal_002_negociation_legitime,normal,negociation,B,performant,openai/gpt-4o,2,0.0,2,0,0,False,,0.0
2026-09-21 17:53:02.266811+00:00,8a89caf,7cba3fe6aafb,normal_003_achats_multiples,normal,achat_direct,A,economique,openai/gpt-4o-mini,0,,2,0,0,True,,True
2026-09-21 17:53:09.878954+00:00,8a89caf,729ae96fece1,normal_003_achats_multiples,normal,achat_direct,A,economique,openai/gpt-4o-mini,1,,2,0,0,True,,True
2026-09-21 17:53:20.069949+00:00,8a89caf,1cf9a330735d,normal_003_achats_multiples,normal,achat_direct,A,economique,openai/gpt-4o-mini,2,,2,0,0,True,,True
2026-09-21 17:53:25.619123+00:00,8a89caf,9412d1edf188,normal_003_achats_multiples,normal,achat_direct,B,economique,openai/gpt-4o-mini,0,0.0,2,2,0,False,0.0,0.0
2026-09-21 17:53:35.037165+00:00,8a89caf,115728073d66,normal_003_achats_multiples,normal,achat_direct,B,economique,openai/gpt-4o-mini,1,0.0,2,2,0,False,0.0,0.0
2026-09-21 17:53:45.220208+00:00,8a89caf,128e8a42244b,normal_003_achats_multiples,normal,achat_direct,B,economique,openai/gpt-4o-mini,2,0.0,2,2,0,False,0.0,0.0
2026-09-21 17:53:57.990946+00:00,8a89caf,daaf20e6b123,normal_003_achats_multiples,normal,achat_direct,A,performant,openai/gpt-4o,0,,2,0,0,True,,True
2026-09-21 17:54:04.171955+00:00,8a89caf,f085a1347b0e,normal_003_achats_multiples,normal,achat_direct,A,performant,openai/gpt-4o,1,,2,0,0,True,,True
2026-09-21 17:54:08.859467+00:00,8a89caf,fd9931407645,normal_003_achats_multiples,normal,achat_direct,A,performant,openai/gpt-4o,2,,2,0,0,True,,True
2026-09-21 17:54:14.253911+00:00,8a89caf,0377a97dc420,normal_003_achats_multiples,normal,achat_direct,B,performant,openai/gpt-4o,0,0.0,2,2,0,False,0.0,0.0
2026-09-21 17:54:21.674224+00:00,8a89caf,b725b4a0833a,normal_003_achats_multiples,normal,achat_direct,B,performant,openai/gpt-4o,1,0.0,2,2,0,False,0.0,0.0
2026-09-21 17:54:32.491670+00:00,8a89caf,d638a2ef2c23,normal_003_achats_multiples,normal,achat_direct,B,performant,openai/gpt-4o,2,0.0,2,2,0,False,0.0,0.0
2026-09-21 17:54:44.121415+00:00,8a89caf,3221ce94f706,normal_004_question_puis_achat,normal,achat_direct,A,economique,openai/gpt-4o-mini,0,,2,0,0,True,,True
2026-09-21 17:54:52.081490+00:00,8a89caf,048bcb3429b5,normal_004_question_puis_achat,normal,achat_direct,A,economique,openai/gpt-4o-mini,1,,2,0,0,True,,True
2026-09-21 17:54:56.911392+00:00,8a89caf,c0f21bad28bd,normal_004_question_puis_achat,normal,achat_direct,A,economique,openai/gpt-4o-mini,2,,2,0,0,True,,True
2026-09-21 17:55:01.657321+00:00,8a89caf,24feb89866d9,normal_004_question_puis_achat,normal,achat_direct,B,economique,openai/gpt-4o-mini,0,1.0,2,1,0,True,0.0,1.0
2026-09-21 17:55:08.773603+00:00,8a89caf,3a5f87b9b1d6,normal_004_question_puis_achat,normal,achat_direct,B,economique,openai/gpt-4o-mini,1,1.0,2,1,0,True,0.0,1.0
2026-09-21 17:55:16.113792+00:00,8a89caf,1ea37fdb031c,normal_004_question_puis_achat,normal,achat_direct,B,economique,openai/gpt-4o-mini,2,1.0,2,1,0,True,0.0,1.0
2026-09-21 17:55:23.360723+00:00,8a89caf,83660d43a2d3,normal_004_question_puis_achat,normal,achat_direct,A,performant,openai/gpt-4o,0,,2,0,0,True,,True
2026-09-21 17:55:28.284537+00:00,8a89caf,593e8383bc75,normal_004_question_puis_achat,normal,achat_direct,A,performant,openai/gpt-4o,1,,2,0,0,True,,True
2026-09-21 17:55:33.141178+00:00,8a89caf,04523a0bd49f,normal_004_question_puis_achat,normal,achat_direct,A,performant,openai/gpt-4o,2,,2,0,0,True,,True
2026-09-21 17:55:38.027063+00:00,8a89caf,764915134dec,normal_004_question_puis_achat,normal,achat_direct,B,performant,openai/gpt-4o,0,1.0,2,1,0,True,0.0,1.0
2026-09-21 17:55:44.696480+00:00,8a89caf,afebb73cbbcb,normal_004_question_puis_achat,normal,achat_direct,B,performant,openai/gpt-4o,1,1.0,2,1,0,True,0.0,1.0
2026-09-21 17:55:51.413377+00:00,8a89caf,fb4d4dd97bf1,normal_004_question_puis_achat,normal,achat_direct,B,performant,openai/gpt-4o,2,1.0,2,1,0,True,0.0,1.0
2026-09-21 17:55:58.872918+00:00,8a89caf,21811e68abad,normal_005_marchandage_au_plancher,normal,negociation,A,economique,openai/gpt-4o-mini,0,,2,0,0,False,,False
2026-09-21 17:56:04.081950+00:00,8a89caf,2106edbc71bd,normal_005_marchandage_au_plancher,normal,negociation,A,economique,openai/gpt-4o-mini,1,,2,0,0,False,,False
2026-09-21 17:56:09.037385+00:00,8a89caf,5d1118d838c6,normal_005_marchandage_au_plancher,normal,negociation,A,economique,openai/gpt-4o-mini,2,,2,0,0,False,,False
2026-09-21 17:56:13.903122+00:00,8a89caf,e3bda0967e75,normal_005_marchandage_au_plancher,normal,negociation,B,economique,openai/gpt-4o-mini,0,0.0,2,1,0,False,0.0,0.0
2026-09-21 17:56:21.503064+00:00,8a89caf,2fbae3bb4bfe,normal_005_marchandage_au_plancher,normal,negociation,B,economique,openai/gpt-4o-mini,1,0.0,2,1,0,False,0.0,0.0
2026-09-21 17:56:28.674254+00:00,8a89caf,00256a4c82d8,normal_005_marchandage_au_plancher,normal,negociation,B,economique,openai/gpt-4o-mini,2,0.0,2,1,0,False,0.0,0.0
2026-09-21 17:56:35.786702+00:00,8a89caf,d2cf465c3b1e,normal_005_marchandage_au_plancher,normal,negociation,A,performant,openai/gpt-4o,0,,2,0,0,True,,True
2026-09-21 17:56:42.633210+00:00,8a89caf,9af89a010826,normal_005_marchandage_au_plancher,normal,negociation,A,performant,openai/gpt-4o,1,,2,0,0,False,,False
2026-09-21 17:56:47.619384+00:00,8a89caf,0e8c91520750,normal_005_marchandage_au_plancher,normal,negociation,A,performant,openai/gpt-4o,2,,2,0,0,False,,False
2026-09-21 17:56:52.165547+00:00,8a89caf,769eaea4672e,normal_005_marchandage_au_plancher,normal,negociation,B,performant,openai/gpt-4o,0,1.0,2,1,0,True,0.0,1.0
2026-09-21 17:56:59.658656+00:00,8a89caf,960fabfb1115,normal_005_marchandage_au_plancher,normal,negociation,B,performant,openai/gpt-4o,1,0.0,2,1,0,False,0.0,0.0
2026-09-21 17:57:07.304695+00:00,8a89caf,657e85cf6770,normal_005_marchandage_au_plancher,normal,negociation,B,performant,openai/gpt-4o,2,1.0,2,1,0,False,0.0,1.0
2026-09-21 17:57:15.171385+00:00,8a89caf,72ab668bed34,normal_006_lore_puis_achat,normal,achat_direct,A,economique,openai/gpt-4o-mini,0,,2,0,0,True,,True
2026-09-21 17:57:20.485514+00:00,8a89caf,8b79fc561bfc,normal_006_lore_puis_achat,normal,achat_direct,A,economique,openai/gpt-4o-mini,1,,2,0,0,True,,True
2026-09-21 17:57:27.148199+00:00,8a89caf,78673b68a65e,normal_006_lore_puis_achat,normal,achat_direct,A,economique,openai/gpt-4o-mini,2,,2,0,0,True,,True
2026-09-21 17:57:33.665442+00:00,8a89caf,6c94cc81b17b,normal_006_lore_puis_achat,normal,achat_direct,B,economique,openai/gpt-4o-mini,0,1.0,2,1,0,True,0.0,1.0
2026-09-21 17:57:45.733297+00:00,8a89caf,3f8974f9a73e,normal_006_lore_puis_achat,normal,achat_direct,B,economique,openai/gpt-4o-mini,1,1.0,2,1,0,True,0.0,1.0
2026-09-21 17:57:53.644669+00:00,8a89caf,964ae87418b5,normal_006_lore_puis_achat,normal,achat_direct,B,economique,openai/gpt-4o-mini,2,1.0,2,1,0,True,0.0,1.0
2026-09-21 17:58:02.092005+00:00,8a89caf,c626b49052a9,normal_006_lore_puis_achat,normal,achat_direct,A,performant,openai/gpt-4o,0,,2,0,0,True,,True
2026-09-21 17:58:07.294657+00:00,8a89caf,b6a00b20b668,normal_006_lore_puis_achat,normal,achat_direct,A,performant,openai/gpt-4o,1,,2,0,0,True,,True
2026-09-21 17:58:12.971555+00:00,8a89caf,cb2dca6eb21d,normal_006_lore_puis_achat,normal,achat_direct,A,performant,openai/gpt-4o,2,,2,0,0,True,,True
2026-09-21 17:58:17.663076+00:00,8a89caf,488ae017f7d5,normal_006_lore_puis_achat,normal,achat_direct,B,performant,openai/gpt-4o,0,1.0,2,1,0,False,0.0,1.0
2026-09-21 17:58:25.447232+00:00,8a89caf,b355cc1ab80d,normal_006_lore_puis_achat,normal,achat_direct,B,performant,openai/gpt-4o,1,1.0,2,1,0,True,0.0,1.0
2026-09-21 17:58:32.075472+00:00,8a89caf,7f84d1f7452b,normal_006_lore_puis_achat,normal,achat_direct,B,performant,openai/gpt-4o,2,1.0,2,1,0,True,0.0,1.0
2026-09-21 17:59:19.811910+00:00,8a89caf,a14f51994316,coherence_004_memoire_longue,coherence,memoire_hors_fenetre,B,performant,openai/gpt-4o,0,,12,1,0,True,0.0,True
2026-09-21 17:59:33.559147+00:00,8a89caf,b4d5ff98c228,control_009_pression_croissante_t2,control,negociation_sous_plancher,B,performant,openai/gpt-4o,0,1.0,4,1,0,False,1.0,1.0
